"","X1.Methyladenosine..282.1...150.0.","X1.Methylhistamine..126.0...109.0.","X2.Aminoadipate..160.1...116.0.","X2..Deoxyuridine..229.1...113.0.","X3.Nitro.tyrosine..225.0...179.3.","X4.Pyridoxic.acid..182.1...138.0.","X5.Hydroxytryptophan..221.0...134.0.","Acetoacetate..101.0...57.0.","Acetylcholine..146.1...87.0.","Aconitate..173.0...129.0.","Adenosine..268.1...136.0.","Adenylosuccinate..462.1...79.0.","Adipic.Acid..144.9...83.0.","Alanine..90.0...44.0.","Allantoin..157.0...114.0.","Alpha.Ketoglutaric.Acid..145.0...101.0.","Aminoisobutyrate..104.1...86.0.","AMP..346.1...134.0.","Anthranilate..136.0...118.0.","Arginine..175.1...70.0.","Asparagine..133.1...74.0.","Aspartic.Acid..132.0...88.0.","Betaine..118.0...58.0.","Biotin..243.1...200.0.","Carnitine..163.1...85.0.","Choline..104.1...60.0.","Citraconic.Acid..129.0...85.0.","Citrulline..174.0...131.0.","Creatinine..114.1...44.0.","Cystamine..153.0...108.0.","Cystathionine..221.1...134.0.","Cystine..239.0...97.0.","Cytidine..244.1...112.0.","Cytosine..112.0...95.0.","D.GA3P.DHAP..168.9...78.8.","Dimethylglycine..104.1...58.0.","D.Leucic.Acid..133.1...87.0.","DTMP..321.1...79.0.","Epinephrine..184.1...166.3.","Erythrose..199.0...97.0.","F16BP.F26BP..339.0...79.0.","Fructose..179.0...89.0..3..","Fumaric..115.0...71.0.","G16BP..339.0...79.0..2..","gama.Aminobutyrate..102.1...85.0.","Glucoronate..193.0...113.0.","Glucose..179.0...89.0.","Glutamic.acid..148.1...84.0.","Glutamine..147.1...84.0.","Glutaric.Acid..131.0...87.0.","Glyceraldehyde..89.0...59.0.","Glycerate..105.0...75.0.","Glycerol.3.P..171.0...79.0.","Glycine..76.0...30.2.","Glycochenodeoxycholate..448.3...74.0.","Glycocholate..464.3...74.0.","Guanidinoacetate..116.1...70.0.","Guanosine..284.1...152.0.","Histidine..156.1...110.0.","Homogentisate..167.0...123.0.","Homovanilate..181.0...137.0.","Hydroxyproline.Aminolevulinate..132.1...86.2.","Hypoxanthine..135.0...92.0.","Hyppuric.Acid..178.0...134.0.","IMP..347.0...79.0.","Inosine..269.1...137.0.","Kynorenate..188.0...144.0.","lactate..89.0...43.0.","Leucine.iso.Leucine..132.1...86.2..2..","Linoleic.Acid..277.1...259.0.","Linolenic.Acid..279.1...261.0.","L.Kynurenine..209.1...94.0.","Lysine..147.1...84.0..2..","Malate..133.0...115.0.","Maleic.Acid..115.0...71.0..2..","Malonic.Acid.3HBA..103.0...59.0.","Margaric.Acid..269.1...251.3.","Methionine..150.1...61.0.","MethylSuccinate..131.0...113.0.","N2.N2.Dimethylguanosine..312.1...180.0.","N.AcetylGlycine..116.0...74.0.","Niacinamide..123.0...80.0.","OH.Phenylpyruvate..179.0...107.0.","Ornithine..133.1...70.0.","Orotate..155.0...111.0.","Oxalic.Acid..89.0...61.0.","Oxaloacetate..131.0...87.0..2..","Pentothenate..218.1...88.0.","PEP..166.9...79.0.","Phenylalanine..166.1...120.2.","Proline..116.1...70.0.","Propionate..73.0...55.0.","Pyridoxal.5.P..246.0...96.9.","Pyroglutamic.Acid..130.0...83.4.","Pyruvate..87.0...43.0.","Reduced.glutatione..306.1...143.0.","Salicylurate..196.1...152.0.","Serine..106.0...60.0.","Shikimic.Acid..173.0...93.0.","Sorbitol..183.0...91.0.","Succinate.Methylmalonate..117.0...73.0.","Taurine..126.0...108.0.","Threonine..120.1...102.0.","Trimethylamine.N.oxide..76.1...58.0.","Tryptophan..205.1...146.0.","Tyrosine..182.1...136.3.","Urate..167.0...124.0.","Uridine..245.0...113.0.","Valine..118.1...72.0.","Xanthine..151.0...108.0.","Xanthosine..283.1...151.0.","Xanthurenate..204.0...160.0."
"204","-0.08404857","-1.267292925","-0.68098830","-0.995406426","-0.005397560","-0.76676748","-0.549720787","-1.029493105","-0.68160047","-0.156163992","-0.413030596","-0.514942723","-0.4651350544"," 0.143032785"," 0.11507706","-8.667079e-01","-0.183047897","-0.61610849","-0.186496312","-0.96519226","-0.547819169","-0.4504896817","-0.453742501","-0.0094244098","-0.0670572173"," 0.27968252","-0.089464329","-1.975794853","-0.430180554"," 0.1196219409","-0.236796160","-0.625383188","-0.60321761","-0.011929616","-0.667369344"," 0.064986493","-0.565482009","-0.8685522607","-0.472036558","-0.882422060","-0.313415980"," 1.55104898","-0.953529582","-0.228194795","-0.237764153","-0.5400445796"," 0.202172319"," 0.530176878","-0.96221833","-1.0018990989","-0.423608664","-0.2751315635","-0.052915380","-1.0289037433"," 0.287747967","-0.165644501","-0.070959448","-1.60085871","-0.512449454","-0.25951964","-0.991970615","-1.15069622","-0.819490480"," 1.28443701","-0.009606554","-1.23525237","-0.642528650"," 0.09030073","-0.364327974","-2.0311147966","-1.630015705"," 0.17182365","-0.144275244"," 0.198317088","-0.811712055","-1.581132696","-1.093309751","-0.395968533","-0.809548838","-0.665628811","-1.462463211"," 0.423018299"," 0.189367072","-0.546641152","-0.2191838436","-0.136773605","-1.01959909"," 0.091195001","-0.275623073","-0.316140903","-0.623326477"," 0.59223087"," 0.02862651","-0.32963132"," 0.647078695","-1.019908857","-0.166116108","-0.9245998157"," 1.234962942","-0.084300244","-0.327422315","-1.07757501","-1.02374208","-0.059132006"," 0.12989355","-0.053726174","-0.386313271","-0.24471418","-0.023565863"," 0.076542825","-0.200409799","-0.098773441"
"206"," 1.06993179"," 0.281658432"," 0.42573888"," 0.008952324"," 0.712104030"," 1.11425030"," 0.805979940"," 0.546007531"," 0.81474593"," 0.825380677"," 0.837112087"," 0.654413546"," 0.2179527722"," 1.119354580"," 1.25908612"," 1.231621e+00"," 0.344870329"," 1.22514834"," 0.810037400"," 1.06723420"," 1.107547043","-0.0830626714"," 0.932979359"," 1.3204491673"," 1.0121875481"," 0.45029247"," 0.902555694"," 0.878673976"," 1.113180062"," 0.2749181183"," 0.271635708"," 1.059753168"," 1.30600712","-0.078846448"," 1.094180789"," 1.167326072","-0.450400420"," 1.0988499175"," 0.720095453"," 1.412817837"," 1.283523488"," 0.73068167"," 0.819627406"," 1.396015390"," 1.498232430","-0.0007435803"," 0.822137314"," 0.154592229"," 1.21419619","-0.0165059015"," 0.431752840"," 1.0136213152"," 0.797244562"," 0.3239899980","-0.657500557","-0.907906234"," 0.839426103"," 0.92533553"," 1.143915177"," 1.13775062"," 2.615291341"," 0.50291146"," 1.019119037","-0.41637353"," 0.421393673"," 1.24949054"," 0.111433908"," 0.71718316"," 1.480750157"," 0.8344335655"," 1.051789780"," 0.93590506"," 1.490373510"," 0.859379802"," 0.902357628"," 0.546191871"," 0.876933175"," 1.438198888"," 1.136883693"," 0.886614695"," 0.634852978"," 1.332339336"," 1.325441727"," 0.733909682"," 0.6961998023"," 0.466080213","-0.46475846"," 0.228658274"," 0.882003102"," 0.833665153"," 0.872314832"," 0.54433863"," 0.41222849"," 1.14775776","-0.769381760"," 0.322995307"," 1.717437044"," 1.0903146230"," 0.270027639"," 1.090989249"," 1.133610460"," 0.23510207"," 1.41988304","-0.580632373"," 1.35994762"," 0.955238871"," 1.142878391"," 0.99956040"," 1.033198107"," 0.655498975"," 0.553014418"," 1.282945176"
"207","-0.83040637","-0.274724746","-0.63582647","-0.667845535"," 0.120124214","-0.74858136","-0.751366085"," 0.075812525","-0.45971227","-0.318427574","-0.687005364","-0.446917840","-0.5129062134","-0.606531399","-0.62424176","-8.346764e-01","-1.601494255","-0.64686275"," 1.189359985","-0.60944038","-0.224905113","-0.5139629295","-1.405934627","-0.2002262475","-0.4598729714","-1.41961432","-0.361271418","-0.661184660","-0.435737745","-0.3541827726","-0.854949496","-0.279707321","-0.79891339","-1.111163435","-0.708143720"," 0.387285882","-1.315234574","-0.5535234015","-0.424470415","-0.089090014","-0.389089278","-0.59267920","-0.864974899","-0.343009255","-0.977325875","-0.7575600240","-0.430600046","-0.823968440","-0.88457215","-1.0647808070","-0.652163042"," 1.1479923628","-0.148768093","-0.9021128221","-2.522910210","-1.819223381","-0.343376128"," 0.44054945","-0.626502049","-0.24918460","-0.794608360","-1.06946921","-0.885901802","-0.71637142","-0.904454495"," 0.25626430","-0.830199221","-0.34486308","-0.151432271","-0.6934891735","-0.507852978","-0.59787870","-0.908923565"," 0.070250664","-0.752416931"," 0.500160071","-0.562956871","-0.314354222","-0.377571425","-0.939833099"," 0.501606942","-0.063434883","-0.107121483","-1.303982625","-0.2249003651","-0.259296861","-1.09499664","-0.509947994","-0.593925629","-0.544054308","-0.525193491"," 0.25412986","-0.13741727","-0.37133274","-0.642200540","-0.751443706","-1.079459601","-0.8935114474"," 0.030865623","-0.754474582","-0.433317607","-0.43427422","-0.54428755","-2.011536875","-0.31262075","-0.896808527","-0.298808983","-0.54127418","-0.219826182","-1.017925520","-0.437223209","-0.653090333"
"208","-0.90703611","-1.247038565","-0.13127663","-1.143442561","-1.004022082","-1.11958215","-1.026535367","-1.360265258","-1.09469883","-0.364433089","-0.748904653","-0.402021161"," 1.2436537742","-0.463650629","-0.83485862","-1.042082e+00","-0.988093983","-0.92310482"," 0.218151154","-0.94919552","-1.255299161","-0.4809778460","-1.097091789","-0.5889155127","-1.2387061796","-1.02311919","-0.360079547","-0.876363300","-1.041414186","-0.6709456929","-0.485754260","-0.793774938","-0.45557037","-0.355004532","-1.062042892","-0.688079694","-1.120112119","-0.8690761169","-0.756093368","-0.628616338","-0.814864365","-0.85515242","-0.892781230","-0.645971537","-1.304893955"," 0.7705955733","-1.003346296","-0.721841504","-1.11532088","-0.9690508653","-0.478886230"," 0.1924725905","-0.708860647"," 0.2045898996","-1.673358960","-1.065078432","-0.777337290","-0.13116729","-0.959842774","-1.21249340","-0.819711544"," 0.03067985","-1.334233850","-0.80312175","-0.795944946","-0.22648547","-1.176808076","-0.91610271","-1.029569189","-0.3367348770","-0.797853322","-0.65575852","-0.782197015","-0.465359453","-0.687579323","-0.973296816","-0.811760268","-0.683633580","-1.123584864","-0.774474791","-0.963743139","-0.199085628","-0.835554730","-0.728316907","-0.4288433804","-0.924494195","-0.68229428","-1.498340152","-0.963253555","-0.790771494","-0.745499399","-1.72447549","-0.85232159","-1.32009167","-0.346322568","-1.398175446","-0.451396174","-0.3380257309"," 0.245190815","-0.500564982","-0.650448316","-1.44614884","-0.78524391","-0.763725652","-0.92852289","-0.556599409","-1.115889998","-0.55144311","-1.150507696","-0.715445664","-0.555242816","-0.758139998"
"209","-1.24992681","-0.536527989","-1.24548210","-1.135538906","-1.097547615","-0.82902945","-0.785533716","-0.485802412","-0.70461794","-1.148664094","-0.343050145"," 0.606211601","-1.3233072818","-0.781483586","-0.64959247","-8.351106e-01","-1.288082271","-0.88714534","-0.630859408","-0.98996929","-0.910661346","-0.6974023938","-0.770064659","-0.8586058278","-0.9324403369","-1.08433129","-0.938354331","-1.809291095","-0.861758271","-0.6337219984","-0.200562213","-0.688604413","-1.66601093","-0.168803260","-0.808593524","-0.023591557","-1.485378826","-0.7242513575","-0.666425162","-0.057342462","-0.496138157"," 0.11192542","-0.960721927","-0.349455972","-0.320151715","-1.4159267944","-0.981136115","-0.775212206","-0.85722307","-1.5718039088","-0.867381086","-0.6383769903","-0.941632621","-0.6111538244","-1.385255861","-0.881165882","-0.996229911","-0.75512190","-0.629765883","-1.07919278","-0.755430735","-1.53889136","-0.582008070","-0.94443645","-1.104826994","-0.20232117","-1.301063390","-0.87126057","-0.954352527","-0.5307446127","-0.314782889","-1.08526460","-0.719592614","-0.895592441","-0.858400089","-0.334846196","-0.816336452","-0.819122509","-1.055086950","-0.893733759","-1.714241497","-0.134305092","-1.001272412","-1.242797408","-0.6488387534","-0.790750487","-1.70488684","-0.177969444","-0.604904348","-0.798937639","-1.064066663","-0.73335385"," 0.30892782","-0.63232475","-0.756766961","-1.038364955","-0.666440957","-0.5402392931","-0.104785057","-0.560711477","-0.778939142","-0.62038067","-0.59398008","-1.101656876","-0.76478034","-0.590619163","-1.095866080","-0.94691763","-1.312960607","-0.873261727","-0.436359206","-0.824869197"
"210","-0.91253636","-1.406017277"," 0.06164881","-0.819295721","-1.141914429","-0.94664780","-0.781421748","-0.398632543","-0.67418402"," 0.418932510","-0.776258166","-0.588801500","-1.2068787678","-0.435460861","-1.18247984","-6.298126e-01","-1.627793571","-0.74475811","-0.434362903","-1.07449747","-0.693834219","-0.7596126059","-0.742513472","-0.3004245216","-0.6256259753","-1.38866147"," 0.458725647","-0.574241585","-0.711369025","-0.9074354489","-0.802054101","-1.084952409","-1.08944729","-0.969265933","-0.760553285","-0.187812806","-1.691298667","-0.7969484061","-0.546121546","-0.271591852","-0.467490138","-0.33310969","-1.238398504","-0.299922413","-0.539458108","-1.0435910963","-0.764746552","-0.641071935","-0.71648253","-0.1324262938","-1.116773848","-0.0268851399","-0.719720349","-0.1307509436","-0.916290785","-1.245279519","-0.435947353","-0.87711111","-0.768440260","-0.57856966","-0.973975679","-1.10001219","-1.862356978","-1.35373827","-0.318522434","-1.06846499","-0.946055666","-0.58737033","-0.592814169","-0.6621023375","-0.605048217","-0.69336068","-0.159930826","-0.472650197","-1.097191047"," 0.037462108","-1.050008990","-0.696591694","-0.892264613","-1.098988986","-0.090798855","-0.414339596","-0.669526274","-0.283151468","-0.5996246419","-0.523877601"," 0.25753247"," 0.891417770","-1.025570491","-0.744136115","-1.018138385","-1.10235250","-1.66807268","-0.87095601","-1.134488551","-0.987309600","-0.362394906","-0.7323175990","-0.109871034","-0.858994290","-0.547011385","-0.96836857","-0.97810514","-0.892482482","-0.69243309","-1.145072508","-0.523135094","-0.70183614","-0.733750297","-0.490748872","-0.997763644","-0.682880594"
"211"," 1.07696344"," 0.971959393"," 0.77443633","-0.219277849"," 0.463050830"," 0.16309620"," 0.682412470"," 0.761095576"," 0.12263357"," 1.028292495"," 0.121823105"," 0.238889185"," 0.1183289811"," 0.378100691"," 1.01426598"," 3.566303e-01"," 0.436348174"," 0.40504628"," 0.807575960","-0.21588487","-0.108919332"," 0.9596890189","-0.086066952"," 0.5713504202"," 0.3013783198"," 0.81741224"," 0.972648756","-0.020319389"," 0.448975675"," 0.1333422106"," 0.185185629"," 0.395074755"," 0.92523047","-0.726885207"," 0.268122313","-0.232549931","-0.654642925"," 0.0547922297"," 0.617361017"," 0.359628434"," 0.499716303"," 0.32283073"," 0.175884818"," 0.581678162"," 0.646701641","-0.1313997540"," 0.507886474"," 0.342325618"," 0.38152903","-0.1567844722"," 0.224849741"," 1.1193195991"," 0.562273028","-0.3449776631","-0.335695519","-0.313444378","-0.109561626"," 0.26361550"," 0.652778807"," 0.37603891"," 0.336948398"," 0.05477508"," 1.408103403"," 0.22933347"," 0.494613805","-1.39246949"," 0.682236426"," 0.74036443","-0.052030140"," 0.7600789969"," 0.479510207"," 1.12096727"," 0.183949708"," 0.784320364"," 0.268127385"," 0.944667914"," 0.973176350"," 0.318178878","-0.068787878"," 0.728898093"," 0.637952546"," 1.597801479"," 0.234579796"," 0.180412363"," 0.6985538133"," 0.674918246","-0.45357251"," 0.321973227"," 0.283781242"," 0.453979304"," 0.033964261","-0.42900022"," 0.91140630"," 0.71242876"," 1.081514715","-0.013382221"," 0.066664741"," 0.4288256231","-0.096875878"," 0.836111561"," 0.209091497"," 1.01191914"," 0.21158070"," 1.570472579"," 0.14937500"," 0.643216125"," 0.380805745"," 0.58502450"," 0.030425936"," 1.090225299"," 0.593031425"," 0.086162061"
"212"," 0.68008555"," 0.476785534"," 0.12410859"," 0.473493175","-0.464660457"," 0.48765410"," 0.634732476","-0.409196904"," 0.49557227"," 0.160331731","-0.246327659"," 0.483208625"," 2.4181519458"," 0.788575280"," 0.69153905"," 8.586523e-01"," 0.192165365"," 0.85307070"," 0.594825759"," 0.78225654"," 0.420207956"," 1.2823449539"," 1.064765737"," 0.6375795794"," 0.0421529540"," 0.44045072"," 0.345627120"," 0.839005518"," 0.528671865","-0.0872873284"," 0.418144102"," 1.084044694"," 0.82716424"," 0.559194521"," 0.643700748","-0.764476915","-0.419193730"," 0.3808381556"," 1.198251142"," 0.884158892"," 0.759942962"," 0.34849588"," 0.271455159"," 0.871386786"," 0.471867381"," 0.3821373489"," 0.431960724"," 1.296262612"," 0.77700102","-0.6676389637"," 0.740238998"," 0.6140449828","-0.409293164","-0.0018113019"," 0.247145901"," 0.378648992"," 0.650389280","-0.98382559"," 0.988198324"," 0.18209021","-0.067584168"," 1.80543277"," 0.418725283","-0.49338677"," 0.454244614","-0.87747470"," 0.463234697"," 1.21480901"," 0.713569464","-0.8596432094","-0.964061552"," 1.17397538"," 1.182285871"," 0.440576943"," 0.272590401","-1.857567332"," 0.492277296"," 0.870708800"," 0.520437308"," 0.528666498","-0.966411631"," 0.345484358","-1.325251413"," 0.972390542"," 0.1728548573"," 1.204591829","-0.16133432"," 0.464776223"," 0.447544295"," 0.899151242"," 0.691323024","-0.04224621"," 0.25929620"," 0.64071780"," 1.215189654"," 0.274154286"," 1.086142906"," 0.3794366424","-0.365821591"," 0.997332857"," 0.303122334"," 0.42093696"," 0.53220279"," 0.877482231"," 1.14393431"," 0.891609047"," 0.188458346"," 0.47416225"," 0.950088705"," 0.212934845"," 0.580532523"," 0.475390097"
"213","-1.01632171","-0.722623146","-0.68398256","-0.785404927","-1.189330984","-1.01256641","-1.027128930"," 0.897394325","-1.20891943","-0.341962975","-0.676545913","-0.297588183","-0.8882128903","-1.060065149","-1.36226965","-1.592779e+00","-1.177681135","-0.67930547"," 1.038951372","-0.98002961","-1.292612128"," 0.3951916665","-0.932317008","-0.9906469680","-1.0719095943","-1.26565297","-0.340760758","-1.866041264","-0.890129079","-0.8030660521","-0.625695566","-0.631688983","-0.70263109","-0.154773827","-0.939313028"," 0.406757543","-0.951304158","-1.0841011022","-0.275252612","-0.718668199","-0.612617965","-1.04068227","-0.944623962","-0.776392380","-1.482493529","-1.0203607734","-1.205450728","-0.288673655","-1.51690171","-1.3144664115","-0.653504800"," 0.9691883940","-1.415603800","-0.5428966726","-0.963511699","-1.078265095","-0.785315051"," 0.12681829","-0.834033358","-1.12522561","-0.861378766","-1.17862135","-0.942760885","-1.10376210","-0.595550160"," 0.35310225","-0.126746152","-1.12717810","-0.621032365"," 0.0782315109","-0.237776086","-1.02296262","-1.044844463","-0.514042730","-0.784841762"," 0.705186427","-1.190755009","-0.829205947","-1.042844272","-1.020016859","-0.319032762","-0.258972267","-0.599076047","-0.766815182","-1.0473066361","-1.133551964","-1.21347990"," 0.438869524","-0.782199772","-0.607564734","-1.326820305","-0.97465313","-0.08953619","-1.26320521","-1.166076641","-0.915668625","-0.034480111","-0.1730004142"," 0.060556253","-0.919959318","-0.255280050","-0.59439108","-0.74258331","-1.511415883","-1.00083132","-0.995180450","-0.992786674","-0.99945706","-0.780614427","-0.076294969","-0.855950666","-0.764782321"
"214","-0.68453117"," 0.202769014","-0.34942585","-0.246272530","-0.556702429","-0.42938181","-0.022182842"," 0.262670796"," 0.21833827"," 0.084702742","-0.360083178"," 0.490762449"," 0.6610536504","-0.129580596"," 0.98893715","-1.406923e-01","-0.210214010","-0.51201691"," 0.259806610","-0.34339817","-0.055910819","-0.2652001251"," 0.053961934","-0.4788024439","-0.4793254905","-0.30837024","-0.013874559","-0.419226733","-0.174776352","-0.4688535530","-1.854972650","-0.150586831","-0.99284393"," 0.230656751","-0.296042083"," 0.587447930","-0.917526456","-0.6114071541"," 0.096638169","-0.156041316","-0.246180014","-0.43880723"," 0.111287432","-0.245691616"," 0.076434163","-0.8264051001","-0.520536106","-0.284093925","-0.15371388"," 0.0112397597","-0.673012333"," 0.4145527108"," 0.174241670","-0.5194438791","-2.020453186","-0.975200328","-0.258684176"," 0.28383678","-0.144106263","-0.31362484"," 0.137070173","-0.47359118"," 0.364638156","-1.35062672","-0.179700126","-2.10815436","-0.433743035","-0.40044467"," 0.050417677"," 0.1378487804","-0.274836762","-0.27722200","-0.002454521","-0.041878894"," 0.275846055"," 0.263219868","-0.434321218"," 0.181103147","-0.009299011","-0.394489088","-0.208278052"," 1.266447132","-0.232480332","-0.014552649","-0.2488064742","-0.456132377"," 0.14050406"," 0.510083245","-0.190140695","-0.177303513","-0.571593112","-0.06206176"," 0.26818481","-0.19344400","-0.337312186","-0.875786893","-0.190392370","-0.0372637981"," 0.986034178"," 0.447317715","-0.632097048"," 0.05444912"," 0.15974707","-0.736537269"," 0.17978479"," 0.220636952","-0.237325376","-0.24842280"," 0.224957725"," 0.190675962","-0.283466787","-0.016277310"
"215","-0.51071561","-0.280764755","-0.66775190","-1.031503229","-1.017850996","-0.40325591","-0.345527859"," 0.564940477","-0.52088981","-0.283598963","-0.523213586","-0.008897938","-0.3110855762","-0.468163295","-0.13496248","-4.612010e-01","-0.605453795","-0.41456114"," 0.032468059","-0.11027317","-0.677635790"," 0.1615821375","-0.581884601","-0.6808384029","-0.6123058052","-1.36409540","-0.308947114","-0.525660079","-0.710771174","-1.0175510957"," 0.362955432","-0.385944392","-0.19155303","-0.118742902","-0.500090640","-0.629589753","-1.045264299","-0.6880915012","-0.105060563","-0.496772207","-0.329516538","-0.24930392","-0.356566902","-0.412635369","-0.332446687","-1.0655624011","-0.659804697","-0.540594038","-0.47553303","-0.9327216820","-0.530020696","-0.4052902273","-0.580626852","-0.2262413178","-0.400840304"," 0.517927520","-0.410305675","-0.63318200","-0.133580875","-0.42351359"," 0.015158154"," 0.42501444","-0.594867851","-0.55161163","-0.750607145","-0.44706931","-0.127183024","-0.79721528","-0.484843803"," 0.3316847132"," 0.185002673","-0.77257688","-0.532596534","-0.168925436","-0.252205829"," 0.404875362","-0.508941379","-0.307585324","-0.672541569","-0.489100814","-0.493606602","-0.160710152"," 0.047421710","-1.151691734","-1.3148780687","-0.502531385","-0.91178008"," 0.668554366","-0.566465435","-0.581345252","-0.950473857","-0.72149747","-0.96136914","-0.52253746","-0.889332088","-0.726872599","-0.473091980","-0.1398438391"," 0.179250903","-0.410169798","-0.632898526","-0.47049352","-0.70035837","-0.094487245","-0.52062394","-0.562494983","-0.484301188","-0.59288310","-0.699248655","-0.374243636"," 0.060043582","-0.460729213"
"216","-0.38934192","-0.452636203"," 0.26992846","-0.666970751"," 0.712492211","-0.45695111"," 0.010917572"," 0.338277898","-0.71386790","-0.344749059","-0.376823457","-0.056367232","-0.2510328171","-0.560648785"," 0.05449613","-7.639958e-01","-0.904627150","-0.47265352","-0.244505440","-0.23813497","-0.573021317"," 0.3893172156","-0.527288065","-0.2892275207","-0.1433351328","-0.22471374","-0.325722557","-0.239606131","-0.632841080","-0.0499297184","-0.809164347","-0.714004274"," 0.42447190","-0.029504039","-0.604547202"," 0.512235310","-0.902044489","-0.7206318646"," 0.181059579","-0.010874345","-0.328606013"," 0.67759691","-0.655879976","-0.376268410","-0.749689837","-0.7454007433"," 0.414362319","-0.563725194","-0.67980843","-0.5916715818","-0.783432280","-0.2035964739","-0.098636903"," 0.0419611996","-0.200561958"," 0.047853436","-0.531668548","-0.10702091","-0.873600338","-0.51905351","-0.612173275","-0.66947327","-0.527124979","-1.01288402","-0.803852255","-1.64069297","-0.839638546","-0.67001787","-0.307772279","-0.7592822178","-0.779739492","-1.23738177","-0.242781552","-0.382983384","-0.484104611"," 0.069602375","-1.083717819","-0.555018775","-0.583418142","-0.496351124","-0.115920854","-0.549976187"," 1.032382668","-0.647992520","-0.5449928168","-0.572043834","-0.55419999"," 0.633876384","-0.289055698","-0.654908929","-0.905275530"," 0.16591465","-0.91944092","-0.71019855","-0.734426783","-0.829677753","-0.064747157"," 0.1686385135","-0.185527757","-0.560477952","-0.751645028","-0.69315867","-0.50671546","-0.559542884","-0.41422723","-0.735008175","-0.669668953","-0.39387538"," 0.051537358","-0.340786067","-0.369638154","-0.367482002"
"217"," 0.42614133"," 0.096942282","-0.21172474"," 0.432822852"," 0.702306231"," 0.22678858"," 0.371372752"," 1.029418816"," 0.16264783"," 0.056175567"," 0.918360680"," 0.365460538","-0.1762871184"," 0.504973082"," 0.73515285"," 3.661510e-01","-0.013363542"," 0.03045607"," 0.199788120"," 0.57345241"," 0.465344475","-0.8261435266"," 0.236546299"," 0.2795179196"," 0.5747747366","-0.19559911"," 0.062827602"," 0.350810157"," 0.466984142","-0.6785749823"," 0.127557759"," 0.361565781"," 0.52441305","-1.480592507"," 0.400269341"," 1.029511973","-0.390446398"," 0.1600986961"," 0.097042264","-0.466968859"," 0.549995973"," 0.50903152"," 0.109295227"," 0.357948283"," 0.441468825"," 0.0440884633"," 0.698639428"," 0.685448433"," 0.43792826"," 0.1276295789"," 0.660289452","-0.5284593383"," 0.094826155","-0.1230645530"," 0.074473611","-0.136978126"," 0.953416375"," 0.90933988"," 0.149287476"," 0.90988886"," 0.130919705","-0.53919730"," 0.111730115","-0.98745732"," 0.488424344"," 0.49952639"," 0.216655254"," 0.79619884"," 0.785991880"," 0.8042071262"," 0.796556787"," 0.45892136"," 0.587731475"," 0.166022729"," 0.200487617"," 0.622716640"," 0.584683961"," 0.986972884"," 0.270361361"," 0.159593417"," 0.002737997","-0.892325451"," 0.232099393"," 0.355239125"," 0.5495309990"," 0.820215344"," 0.31994664"," 0.304022480","-0.119320389"," 0.442077133"," 1.053016497"," 1.44696405"," 0.74297466"," 0.41599619"," 1.052893393"," 0.247947071"," 0.689826970"," 0.0033266689"," 1.127815804"," 0.513871501"," 0.321003507"," 0.40117787"," 0.64004135","-0.130700020"," 0.82978227"," 0.722546320"," 0.822942790"," 0.29655113"," 0.785421982","-0.258594282","-0.316757271"," 0.806450011"
